critRate_,2.7

NoblesseOblige,sands,5,eleMas,16,,True,197

key,value
hp_,4.1
def,44.0
critDMG_,13.2
critRate_,7.4

WanderersTroupe,goblet,5,cryo_dmg_,16,,True,198

key,value
atk_,9.9
def,39.0
def_,19.7
critDMG_,6.2

ViridescentVenerer,goblet,5,atk_,16,Jean,True,199

key,value
atk,27.0
enerRech_,9.1
def_,6.6
critDMG_,15.5

GladiatorsFinale,plume,5,atk,16,Tighnari,True,200

key,value
critRate_,6.2
critDMG_,15.5
atk_,4.7
enerRech_,11.7

GladiatorsFinale,circlet,5,critDMG_,16,Diluc,True,201

key,value
def,19.0
atk_,4.7
def_,19.0
critRate_,6.6

BlizzardStrayer,sands,5,atk_,16,,True,202

key,value
def,21.0
critDMG_,13.2
critRate_,6.2
atk,37.0

Instructor,flower,4,hp,16,Candace,True,203

key,value
critRate_,5.0
enerRech_,4.1
eleMas,15.0
hp_,6.5

Instructor,flower,4,hp,16,,True,204

key,value
hp_,6.5
enerRech_,3.6
critRate_,2.2
atk,26.0

Instructor,flower,4,hp,16,Kaveh,True,205

key,value
def,19.0
critRate_,6.2
atk,26.0
eleMas,15.0

Instructor,plume,4,atk,16,,True,206

key,value
eleMas,17.0
hp,598.0
critRate_,5.6
hp_,4.7

Instructor,sands,4,hp_,16,,True,207

key,value
critRate_,5.9
eleMas,15.0
hp,669.0
def_,5.3

Instructor,sands,4,enerRech_,16,Candace,True,208

key,value
hp_,12.1
atk,11.0
eleMas,13.0
hp,335.0

Instructor,goblet,4,hp_,16,,True,209

key,value
atk,26.0
hp,215.0
enerRech_,3.6
eleMas,48.0

Instructor,goblet,4,hp_,16,Candace,True,210

key,value
enerRech_,7.8
atk,16.0
def,30.0
hp,167.0

Instructor,goblet,4,electro_dmg_,16,Lisa,True,211

key,value
enerRech_,3.6
critRate_,5.6
eleMas,17.0
atk_,7.9

Instructor,circlet,4,critRate_,16,,True,212

key,value
hp_,4.2
atk_,3.7
critDMG_,5.0
eleMas,52.0

Instructor,circlet,4,critRate_,16,Candace,True,213

key,value
def,15.0
atk,28.0
hp_,7.0
def_,5.3

